AÑO;MES;CCAA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES;ESTANCIA_MEDIA
2019;7;Región de Murcia;Europa;Francia;15512.0;110135.0;7.1
2019;7;Región de Murcia;Europa;Grecia;370.0;1776.0;4.8
2019;7;Región de Murcia;Europa;Hungría;213.0;1406.0;6.6
2019;7;Región de Murcia;Europa;Irlanda;3480.0;32016.0;9.2
2019;7;Región de Murcia;Europa;Islandia;110.0;979.0;8.9
2019;7;Región de Murcia;Europa;Italia;3505.0;22432.0;6.4
2019;7;Región de Murcia;Europa;Letonia;175.0;1015.0;5.8
2019;7;Región de Murcia;Europa;Liechtenstein;93.0;716.0;7.7
2019;7;Región de Murcia;Europa;Lituania;266.0;1330.0;5.0
2019;7;Región de Murcia;Europa;Luxemburgo;747.0;5378.0;7.2
2019;7;Región de Murcia;Europa;Moldavia;30.0;222.0;7.4
2019;7;Región de Murcia;Europa;Noruega;4246.0;42035.0;9.9
2019;7;Región de Murcia;Europa;Países Bajos;8256.0;52838.0;6.4
2019;7;Región de Murcia;Europa;Polonia;1271.0;8643.0;6.8
2019;7;Región de Murcia;Europa;Portugal;2233.0;18981.0;8.5
2019;7;Región de Murcia;Europa;Reino Unido;37451.0;280883.0;7.5
2019;7;Región de Murcia;Europa;República Checa;674.0;5055.0;7.5
2019;7;Región de Murcia;Europa;República Eslovaca;100.0;750.0;7.5
2019;7;Región de Murcia;Europa;Rumanía;619.0;4828.0;7.8
2019;7;Región de Murcia;Europa;Rusia;969.0;7171.0;7.4
2019;7;Región de Murcia;Europa;Suecia;4969.0;41740.0;8.4
2019;7;Región de Murcia;Europa;Suiza;1173.0;8915.0;7.6
2019;7;Región de Murcia;Europa;Turquía;131.0;590.0;4.5
2019;7;Región de Murcia;Europa;Ucrania;1082.0;8981.0;8.3
2019;7;Región de Murcia;Oceanía;Australia;179.0;913.0;5.1
2019;7;Región de Murcia;Oceanía;Nueva Zelanda;47.0;334.0;7.1
2019;7;Región de Murcia;África;Argelia;452.0;2486.0;5.5
2019;7;Región de Murcia;África;Egipto;41.0;205.0;5.0
2019;7;Región de Murcia;África;Ghana;58.0;539.0;9.3
2019;7;Región de Murcia;África;Mali;55.0;374.0;6.8
2019;7;Región de Murcia;África;Marruecos;5383.0;37143.0;6.9
2019;7;Región de Murcia;África;Nigeria;68.0;442.0;6.5
2019;7;Región de Murcia;África;Senegal;44.0;356.0;8.1
2019;7;Región de Murcia;África;Sudáfrica;42.0;189.0;4.5
2019;8;Andalucía;América;Argentina;3235.0;29396.0;9.1
2019;8;Andalucía;América;Bolivia;49.0;495.0;10.1
2019;8;Andalucía;América;Brasil;2585.0;20200.0;7.8
2019;8;Andalucía;América;Canadá;4524.0;28846.0;6.4
2019;8;Andalucía;América;Chile;515.0;4557.0;8.8
2019;8;Andalucía;América;Colombia;1571.0;17430.0;11.1
2019;8;Andalucía;América;Costa Rica;85.0;832.0;9.8
2019;8;Andalucía;América;Ecuador;251.0;2550.0;10.2
2019;8;Andalucía;América;El Salvador;30.0;306.0;10.2
2019;8;Andalucía;América;Estados Unidos de América;48134.0;364047.0;7.6
2019;8;Andalucía;América;Guatemala;44.0;475.0;10.8
2019;8;Andalucía;América;México;2025.0;19375.0;9.6
2019;8;Andalucía;América;Nicaragua;292.0;2995.0;10.3
2019;8;Andalucía;América;Panamá;152.0;1518.0;10.0
2019;8;Andalucía;América;Paraguay;156.0;1431.0;9.2
2019;8;Andalucía;América;Perú;343.0;3885.0;11.3
2019;8;Andalucía;América;República Dominicana;58.0;424.0;7.3
2019;8;Andalucía;América;Uruguay;338.0;3340.0;9.9
2019;8;Andalucía;América;Venezuela;445.0;6149.0;13.8
2019;8;Andalucía;Asia;Arabia Saudí;9201.0;77243.0;8.4
2019;8;Andalucía;Asia;Azerbaiyán;138.0;931.0;6.7
2019;8;Andalucía;Asia;Bahréin;758.0;6590.0;8.7
2019;8;Andalucía;Asia;China;11623.0;63616.0;5.5
2019;8;Andalucía;Asia;Corea;2243.0;12648.0;5.6
2019;8;Andalucía;Asia;Emiratos Árabes Unidos;4114.0;31226.0;7.6
2019;8;Andalucía;Asia;Filipinas;4832.0;18782.0;3.9
2019;8;Andalucía;Asia;India;1402.0;6834.0;4.9
2019;8;Andalucía;Asia;Indonesia;445.0;2204.0;5.0
2019;8;Andalucía;Asia;Iraq;85.0;792.0;9.3
2019;8;Andalucía;Asia;Irán;240.0;1826.0;7.6
2019;8;Andalucía;Asia;Israel;1658.0;10651.0;6.4
2019;8;Andalucía;Asia;Japón;1833.0;11762.0;6.4
2019;8;Andalucía;Asia;Jordania;317.0;2721.0;8.6
2019;8;Andalucía;Asia;Kazajstán;174.0;1464.0;8.4
2019;8;Andalucía;Asia;Kuwait;2637.0;30970.0;11.7
2019;8;Andalucía;Asia;Líbano;531.0;3705.0;7.0
2019;8;Andalucía;Asia;Malasia;456.0;2232.0;4.9
2019;8;Andalucía;Asia;Myanmar;85.0;324.0;3.8
2019;8;Andalucía;Asia;Omán;141.0;1002.0;7.1
2019;8;Andalucía;Asia;Otros países de Asia;219.0;1138.0;5.2
2019;8;Andalucía;Asia;Pakistán;54.0;380.0;7.0
2019;8;Andalucía;Asia;Qatar;1579.0;13603.0;8.6
2019;8;Andalucía;Asia;Singapur;494.0;3571.0;7.2
2019;8;Andalucía;Asia;Siria;53.0;427.0;8.1
2019;8;Andalucía;Asia;Sri Lanka;155.0;661.0;4.3
2019;8;Andalucía;Asia;Tailandia;434.0;2941.0;6.8
2019;8;Andalucía;Asia;Vietnam;173.0;1051.0;6.1
2019;8;Andalucía;Europa;Albania;115.0;716.0;6.2
2019;8;Andalucía;Europa;Andorra;975.0;10701.0;11.0
2019;8;Andalucía;Europa;Armenia;71.0;864.0;12.2
2019;8;Andalucía;Europa;Austria;17591.0;233742.0;13.3
2019;8;Andalucía;Europa;Belarús;400.0;3988.0;10.0
2019;8;Andalucía;Europa;Bosnia y Herzegovina;36.0;198.0;5.5
2019;8;Andalucía;Europa;Bulgaria;1777.0;15497.0;8.7
2019;8;Andalucía;Europa;Bélgica;54090.0;442250.0;8.2
2019;8;Andalucía;Europa;Chipre;208.0;1767.0;8.5
2019;8;Andalucía;Europa;Croacia;777.0;5776.0;7.4
2019;8;Andalucía;Europa;Dinamarca;25903.0;241547.0;9.3
2019;8;Andalucía;Europa;Eslovenia;352.0;2971.0;8.4
2019;8;Andalucía;Europa;Estonia;2558.0;24666.0;9.6
2019;8;Andalucía;Europa;Finlandia;9171.0;71410.0;7.8
2019;8;Andalucía;Europa;Georgia;176.0;1070.0;6.1
2019;8;Andalucía;Europa;Grecia;1695.0;12078.0;7.1
2019;8;Andalucía;Europa;Hungría;3687.0;29421.0;8.0
2019;8;Andalucía;Europa;Irlanda;56531.0;468055.0;8.3
2019;8;Andalucía;Europa;Islandia;934.0;8901.0;9.5
2019;8;Andalucía;Europa;Italia;64684.0;513327.0;7.9
2019;8;Andalucía;Europa;Letonia;1471.0;16705.0;11.4
2019;8;Andalucía;Europa;Liechtenstein;300.0;2880.0;9.6
2019;8;Andalucía;Europa;Lituania;1256.0;10693.0;8.5
2019;8;Andalucía;Europa;Luxemburgo;8524.0;90169.0;10.6
2019;8;Andalucía;Europa;Macedonia del Norte;110.0;789.0;7.2
2019;8;Andalucía;Europa;Malta;941.0;5533.0;5.9
2019;8;Andalucía;Europa;Moldavia;179.0;1553.0;8.7
2019;8;Andalucía;Europa;Noruega;17296.0;171497.0;9.9
2019;8;Andalucía;Europa;Países Bajos;65793.0;606177.0;9.2
2019;8;Andalucía;Europa;Polonia;19229.0;162833.0;8.5
2019;8;Andalucía;Europa;Portugal;80621.0;485112.0;6.0
2019;8;Andalucía;Europa;República Checa;6147.0;46523.0;7.6
2019;8;Andalucía;Europa;República Eslovaca;2604.0;21001.0;8.1
2019;8;Andalucía;Europa;Rumanía;6475.0;63553.0;9.8
2019;8;Andalucía;Europa;Rusia;13812.0;105010.0;7.6
2019;8;Andalucía;Europa;Serbia;427.0;3292.0;7.7
2019;8;Andalucía;Europa;Suecia;47530.0;543798.0;11.4
2019;8;Andalucía;Europa;Suiza;18531.0;160939.0;8.7
2019;8;Andalucía;Europa;Turquía;1657.0;8508.0;5.1
2019;8;Andalucía;Europa;Ucrania;5028.0;45998.0;9.1
2019;8;Andalucía;Oceanía;Australia;1748.0;13070.0;7.5
2019;8;Andalucía;Oceanía;Nueva Zelanda;361.0;2812.0;7.8
2019;8;Andalucía;África;Angola;138.0;661.0;4.8
2019;8;Andalucía;África;Argelia;3184.0;17727.0;5.6
2019;8;Andalucía;África;Camerún;30.0;210.0;7.0
2019;8;Andalucía;África;Costa de Marfil;103.0;802.0;7.8
2019;8;Andalucía;África;Egipto;775.0;5030.0;6.5
2019;8;Andalucía;África;Gabón;41.0;239.0;5.8
2019;8;Andalucía;África;Ghana;141.0;1507.0;10.7
2019;8;Andalucía;África;Guinea Ecuatorial;83.0;1232.0;14.8
2019;8;Andalucía;África;Guinea-Bissau;43.0;342.0;8.0
2019;8;Andalucía;África;Kenia;89.0;714.0;8.0
2019;8;Andalucía;África;Libia;38.0;423.0;11.1
2019;8;Andalucía;África;Mali;258.0;3161.0;12.3
2019;8;Andalucía;África;Marruecos;119881.0;601079.0;5.0
2019;8;Andalucía;África;Mauritania;137.0;1322.0;9.6
2019;8;Andalucía;África;Nigeria;511.0;3997.0;7.8
2019;8;Andalucía;África;República Democrática del Congo;35.0;177.0;5.1
2019;8;Andalucía;África;Senegal;380.0;3707.0;9.8
2019;8;Andalucía;África;Sudáfrica;275.0;2065.0;7.5
2019;8;Andalucía;África;Túnez;277.0;1548.0;5.6
2019;8;Región de Murcia;América;Argentina;173.0;1782.0;10.3
2019;8;Región de Murcia;América;Brasil;138.0;1325.0;9.6
2019;8;Región de Murcia;América;Canadá;226.0;1153.0;5.1
2019;8;Región de Murcia;América;Chile;83.0;656.0;7.9
2019;8;Región de Murcia;América;Colombia;337.0;4381.0;13.0
2019;8;Región de Murcia;América;Ecuador;165.0;1865.0;11.3
2019;8;Región de Murcia;América;Estados Unidos de América;2092.0;18410.0;8.8
2019;8;Región de Murcia;América;México;152.0;1490.0;9.8
2019;8;Región de Murcia;América;Nicaragua;59.0;838.0;14.2
2019;8;Región de Murcia;América;Perú;59.0;655.0;11.1
2019;8;Región de Murcia;América;Venezuela;53.0;705.0;13.3
2019;8;Región de Murcia;Asia;Arabia Saudí;47.0;381.0;8.1
2019;8;Región de Murcia;Asia;China;718.0;4021.0;5.6
2019;8;Región de Murcia;Asia;Corea;31.0;229.0;7.4
2019;8;Región de Murcia;Asia;Emiratos Árabes Unidos;124.0;992.0;8.0
2019;8;Región de Murcia;Asia;Filipinas;404.0;1899.0;4.7
2019;8;Región de Murcia;Asia;India;211.0;1519.0;7.2
2019;8;Región de Murcia;Asia;Indonesia;87.0;331.0;3.8
2019;8;Región de Murcia;Asia;Israel;46.0;244.0;5.3
2019;8;Región de Murcia;Asia;Japón;79.0;782.0;9.9
2019;8;Región de Murcia;Asia;Qatar;38.0;433.0;11.4
2019;8;Región de Murcia;Asia;Siria;31.0;127.0;4.1
2019;8;Región de Murcia;Asia;Tailandia;55.0;369.0;6.7
2019;8;Región de Murcia;Europa;Alemania;13447.0;243391.0;18.1
2019;8;Región de Murcia;Europa;Andorra;79.0;719.0;9.1
2019;8;Región de Murcia;Europa;Austria;1892.0;30272.0;16.0
2019;8;Región de Murcia;Europa;Belarús;64.0;723.0;11.3
2019;8;Región de Murcia;Europa;Bulgaria;307.0;3131.0;10.2
2019;8;Región de Murcia;Europa;Bélgica;6064.0;61246.0;10.1
2019;8;Región de Murcia;Europa;Croacia;57.0;296.0;5.2
2019;8;Región de Murcia;Europa;Dinamarca;1031.0;12681.0;12.3
2019;8;Región de Murcia;Europa;Eslovenia;40.0;384.0;9.6
2019;8;Región de Murcia;Europa;Estonia;77.0;547.0;7.1
2019;8;Región de Murcia;Europa;Finlandia;141.0;1537.0;10.9
2019;8;Región de Murcia;Europa;Francia;30095.0;285903.0;9.5
2019;8;Región de Murcia;Europa;Georgia;39.0;425.0;10.9
2019;8;Región de Murcia;Europa;Grecia;392.0;1882.0;4.8
2019;8;Región de Murcia;Europa;Hungría;230.0;1978.0;8.6
2019;8;Región de Murcia;Europa;Irlanda;4202.0;43701.0;10.4
2019;8;Región de Murcia;Europa;Islandia;105.0;1208.0;11.5
2019;8;Región de Murcia;Europa;Italia;5923.0;44423.0;7.5
2019;8;Región de Murcia;Europa;Letonia;174.0;1636.0;9.4
2019;8;Región de Murcia;Europa;Liechtenstein;96.0;1478.0;15.4
2019;8;Región de Murcia;Europa;Lituania;208.0;1498.0;7.2
2019;8;Región de Murcia;Europa;Luxemburgo;1107.0;12841.0;11.6
2019;8;Región de Murcia;Europa;Malta;49.0;368.0;7.5
2019;8;Región de Murcia;Europa;Moldavia;53.0;530.0;10.0
2019;8;Región de Murcia;Europa;Noruega;2382.0;27631.0;11.6
2019;8;Región de Murcia;Europa;Países Bajos;7660.0;91154.0;11.9
2019;8;Región de Murcia;Europa;Polonia;1236.0;10630.0;8.6
2019;8;Región de Murcia;Europa;Portugal;3496.0;34960.0;10.0
2019;8;Región de Murcia;Europa;Reino Unido;49241.0;482422.0;7.55
2019;8;Región de Murcia;Europa;República Checa;607.0;4917.0;8.1
2019;8;Región de Murcia;Europa;República Eslovaca;74.0;651.0;8.8
2019;8;Región de Murcia;Europa;Rumanía;629.0;6479.0;10.3
2019;8;Región de Murcia;Europa;Rusia;794.0;6511.0;8.2
2019;8;Región de Murcia;Europa;Serbia;30.0;273.0;9.1
2019;8;Región de Murcia;Europa;Suecia;5747.0;74711.0;13.0
2019;8;Región de Murcia;Europa;Suiza;1465.0;14504.0;9.9
2019;8;Región de Murcia;Europa;Turquía;134.0;697.0;5.2
2019;8;Región de Murcia;Europa;Ucrania;1028.0;11616.0;11.3
2019;8;Región de Murcia;Oceanía;Australia;145.0;928.0;6.4
2019;8;Región de Murcia;África;Argelia;610.0;4392.0;7.2
2019;8;Región de Murcia;África;Egipto;57.0;359.0;6.3
2019;8;Región de Murcia;África;Ghana;59.0;649.0;11.0
2019;8;Región de Murcia;África;Mali;52.0;504.0;9.7
2019;8;Región de Murcia;África;Marruecos;7321.0;46122.0;6.3
2019;8;Región de Murcia;África;Nigeria;86.0;748.0;8.7
2019;8;Región de Murcia;África;Senegal;61.0;659.0;10.8
2019;9;Andalucía;América;Argentina;3265.0;28232.0;8.6
2019;9;Andalucía;América;Bolivia;47.0;666.0;14.2
2019;9;Andalucía;América;Brasil;2880.0;19624.0;6.8
2019;9;Andalucía;América;Canadá;5436.0;31850.0;5.9
2019;9;Andalucía;América;Chile;607.0;4334.0;7.1
2019;9;Andalucía;América;Colombia;1978.0;18365.0;9.3
2019;9;Andalucía;América;Costa Rica;104.0;887.0;8.5
2019;9;Andalucía;América;Ecuador;213.0;1738.0;8.2
2019;9;Andalucía;América;El Salvador;51.0;425.0;8.3
2019;9;Andalucía;América;Estados Unidos de América;53280.0;336385.0;6.3
2019;9;Andalucía;América;Guatemala;64.0;470.0;7.3
2019;9;Andalucía;América;México;2451.0;17813.0;7.3
2019;9;Andalucía;América;Nicaragua;307.0;2481.0;8.1
2019;9;Andalucía;América;Panamá;156.0;1202.0;7.7
2019;9;Andalucía;América;Paraguay;106.0;1013.0;9.6
2019;9;Andalucía;América;Perú;332.0;3100.0;9.3
2019;9;Andalucía;América;República Dominicana;41.0;351.0;8.6
2019;9;Andalucía;América;Uruguay;382.0;3504.0;9.2
2019;9;Andalucía;América;Venezuela;619.0;7086.0;11.4
2019;9;Andalucía;Asia;Arabia Saudí;1576.0;13306.0;8.4
2019;9;Andalucía;Asia;Azerbaiyán;31.0;202.0;6.5
2019;9;Andalucía;Asia;Bahréin;101.0;674.0;6.7
2019;9;Andalucía;Asia;China;12019.0;57944.0;4.8
2019;9;Andalucía;Asia;Corea;2831.0;15064.0;5.3
2019;9;Andalucía;Asia;Emiratos Árabes Unidos;1259.0;8197.0;6.5
2019;9;Andalucía;Asia;Filipinas;4632.0;17888.0;3.9
2019;9;Andalucía;Asia;India;1278.0;5898.0;4.6
2019;9;Andalucía;Asia;Indonesia;448.0;1754.0;3.9
2019;9;Andalucía;Asia;Iraq;42.0;242.0;5.8
2019;9;Andalucía;Asia;Irán;226.0;1484.0;6.6
2019;9;Andalucía;Asia;Israel;1526.0;8069.0;5.3
2019;9;Andalucía;Asia;Japón;2733.0;17376.0;6.4
2019;9;Andalucía;Asia;Jordania;110.0;658.0;6.0
2019;9;Andalucía;Asia;Kazajstán;236.0;1243.0;5.3
2019;9;Andalucía;Asia;Kuwait;538.0;6074.0;11.3
2019;9;Andalucía;Asia;Líbano;234.0;1499.0;6.4
2019;9;Andalucía;Asia;Malasia;329.0;1876.0;5.7
2019;9;Andalucía;Asia;Myanmar;61.0;243.0;4.0
2019;9;Andalucía;Asia;Omán;53.0;340.0;6.4
2019;9;Andalucía;Asia;Otros países de Asia;439.0;2333.0;5.3
2019;9;Andalucía;Asia;Pakistán;58.0;544.0;9.4
2019;9;Andalucía;Asia;Qatar;455.0;2624.0;5.8
2019;9;Andalucía;Asia;Singapur;412.0;2752.0;6.7
2019;9;Andalucía;Asia;Siria;43.0;310.0;7.2
2019;9;Andalucía;Asia;Sri Lanka;190.0;709.0;3.7
2019;9;Andalucía;Asia;Tailandia;1181.0;9877.0;8.4
2019;9;Andalucía;Asia;Vietnam;135.0;710.0;5.3
2019;9;Andalucía;Europa;Albania;129.0;716.0;5.6
2019;9;Andalucía;Europa;Alemania;108395.0;1023027.0;9.4
2019;9;Andalucía;Europa;Andorra;549.0;5662.0;10.3
2019;9;Andalucía;Europa;Armenia;58.0;474.0;8.2
2019;9;Andalucía;Europa;Austria;15260.0;135650.0;8.9
2019;9;Andalucía;Europa;Belarús;400.0;3143.0;7.9
2019;9;Andalucía;Europa;Bosnia y Herzegovina;47.0;151.0;3.2
2019;9;Andalucía;Europa;Bulgaria;2472.0;15497.0;6.3
2019;9;Andalucía;Europa;Bélgica;38309.0;278799.0;7.3
2019;9;Andalucía;Europa;Chipre;173.0;1151.0;6.7
2019;9;Andalucía;Europa;Croacia;785.0;4711.0;6.0
2019;9;Andalucía;Europa;Dinamarca;25026.0;171477.0;6.9
2019;9;Andalucía;Europa;Eslovenia;789.0;5009.0;6.3
2019;9;Andalucía;Europa;Estonia;2343.0;17976.0;7.7
2019;9;Andalucía;Europa;Finlandia;11188.0;77179.0;6.9
2019;9;Andalucía;Europa;Francia;110715.0;851561.0;7.7
2019;9;Andalucía;Europa;Georgia;128.0;767.0;6.0
2019;9;Andalucía;Europa;Grecia;1576.0;9768.0;6.2
2019;9;Andalucía;Europa;Hungría;3153.0;20400.0;6.5
2019;9;Andalucía;Europa;Irlanda;54249.0;356091.0;6.6
2019;9;Andalucía;Europa;Islandia;539.0;4457.0;8.3
2019;9;Andalucía;Europa;Italia;45041.0;306314.0;6.8
2019;9;Andalucía;Europa;Letonia;1424.0;12201.0;8.6
2019;9;Andalucía;Europa;Liechtenstein;265.0;2298.0;8.7
2019;9;Andalucía;Europa;Lituania;1271.0;8593.0;6.8
2019;9;Andalucía;Europa;Luxemburgo;5516.0;45081.0;8.2
2019;9;Andalucía;Europa;Macedonia del Norte;98.0;363.0;3.7
2019;9;Andalucía;Europa;Malta;1416.0;8651.0;6.1
2019;9;Andalucía;Europa;Moldavia;149.0;1034.0;6.9
2019;9;Andalucía;Europa;Noruega;16894.0;109540.0;6.5
2019;9;Andalucía;Europa;Países Bajos;67495.0;500786.0;7.4
2019;9;Andalucía;Europa;Polonia;19096.0;141902.0;7.4
2019;9;Andalucía;Europa;Portugal;45283.0;280451.0;6.2
2019;9;Andalucía;Europa;República Checa;6689.0;45231.0;6.8
2019;9;Andalucía;Europa;República Eslovaca;2258.0;17277.0;7.7
2019;9;Andalucía;Europa;Rumanía;7299.0;60347.0;8.3
2019;9;Andalucía;Europa;Rusia;11971.0;74093.0;6.2
2019;9;Andalucía;Europa;Serbia;392.0;2152.0;5.5
2019;9;Andalucía;Europa;Suecia;37715.0;278982.0;7.4
2019;9;Andalucía;Europa;Suiza;16933.0;111908.0;6.6
2019;9;Andalucía;Europa;Turquía;1371.0;5704.0;4.2
2019;9;Andalucía;Europa;Ucrania;3749.0;27269.0;7.3
2019;9;Andalucía;Oceanía;Australia;2767.0;20233.0;7.3
2019;9;Andalucía;Oceanía;Nueva Zelanda;592.0;4781.0;8.1
2019;9;Andalucía;África;Angola;41.0;247.0;6.0
2019;9;Andalucía;África;Argelia;1766.0;8038.0;4.6
2019;9;Andalucía;África;Costa de Marfil;63.0;459.0;7.3
2019;9;Andalucía;África;Egipto;492.0;2674.0;5.4
2019;9;Andalucía;África;Ghana;126.0;1074.0;8.5
2019;9;Andalucía;África;Guinea Ecuatorial;48.0;568.0;11.8
2019;9;Andalucía;África;Guinea-Bissau;42.0;357.0;8.5
2019;9;Andalucía;África;Kenia;115.0;857.0;7.5
2019;9;Andalucía;África;Mali;252.0;2059.0;8.2
2019;9;Andalucía;África;Marruecos;69028.0;316474.0;4.6
2019;9;Andalucía;África;Mauricio;53.0;295.0;5.6
2019;9;Andalucía;África;Mauritania;152.0;1242.0;8.2
2019;9;Andalucía;África;Nigeria;597.0;3558.0;6.0
2019;9;Andalucía;África;Senegal;327.0;2349.0;7.2
2019;9;Andalucía;África;Sudáfrica;376.0;2545.0;6.8
2019;9;Andalucía;África;Túnez;182.0;881.0;4.8
2019;9;Región de Murcia;América;Argentina;104.0;926.0;8.9
2019;9;Región de Murcia;América;Brasil;146.0;1270.0;8.7
2019;9;Región de Murcia;América;Canadá;184.0;1049.0;5.7
2019;9;Región de Murcia;América;Chile;38.0;365.0;9.6
2019;9;Región de Murcia;América;Colombia;321.0;3980.0;12.4
2019;9;Región de Murcia;América;Ecuador;158.0;1469.0;9.3
2019;9;Región de Murcia;América;Estados Unidos de América;2092.0;17364.0;8.3
2019;9;Región de Murcia;América;México;127.0;1105.0;8.7
2019;9;Región de Murcia;América;Nicaragua;59.0;555.0;9.4
2019;9;Región de Murcia;América;Perú;33.0;323.0;9.8
2019;9;Región de Murcia;América;Venezuela;61.0;909.0;14.9
2019;9;Región de Murcia;Asia;China;1094.0;5689.0;5.2
2019;9;Región de Murcia;Asia;Emiratos Árabes Unidos;49.0;284.0;5.8
2019;9;Región de Murcia;Asia;Filipinas;316.0;1801.0;5.7
2019;9;Región de Murcia;Asia;India;152.0;851.0;5.6
2019;9;Región de Murcia;Asia;Indonesia;36.0;148.0;4.1
2019;9;Región de Murcia;Asia;Israel;49.0;314.0;6.4
2019;9;Región de Murcia;Asia;Japón;103.0;649.0;6.3
2019;9;Región de Murcia;Asia;Siria;68.0;462.0;6.8
2019;9;Región de Murcia;Asia;Tailandia;194.0;1998.0;10.3
2019;9;Región de Murcia;Europa;Alemania;8906.0;122012.0;13.7
2019;9;Región de Murcia;Europa;Andorra;49.0;436.0;8.9
2019;9;Región de Murcia;Europa;Austria;1674.0;17577.0;10.5
2019;9;Región de Murcia;Europa;Belarús;36.0;259.0;7.2
2019;9;Región de Murcia;Europa;Bulgaria;419.0;3352.0;8.0
2019;9;Región de Murcia;Europa;Bélgica;3729.0;31697.0;8.5
2019;9;Región de Murcia;Europa;Croacia;69.0;352.0;5.1
2019;9;Región de Murcia;Europa;Dinamarca;760.0;6688.0;8.8
2019;9;Región de Murcia;Europa;Estonia;114.0;912.0;8.0
2019;9;Región de Murcia;Europa;Finlandia;208.0;1414.0;6.8
2019;9;Región de Murcia;Europa;Francia;11055.0;110550.0;10.0
